,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month,dist_from_bway_miles,years_host_since,days_since_first_review,days_since_last_review,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,property_type_Apartment,property_type_Condominium,property_type_House,property_type_Other,property_type_Townhouse,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bed_type_Other,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60
6621,1.0,0.0,1.0,1.0,0.0,36.19621,-86.77334,16.0,4.5,4.0,7.0,500.0,500.0,300.0,16.0,50.0,2.0,1125.0,0.5333333333333333,0.6,0.6777777777777778,0.5534246575342465,5.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,3.66,2.3423856131308636,0.23819790960800016,40.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6622,1.0,0.0,98.0,1.0,0.0,36.18631,-86.81428000000001,10.0,3.5,3.0,8.0,235.0,0.0,291.0,10.0,0.0,2.0,1125.0,0.5333333333333333,0.5833333333333334,0.6555555555555556,0.8931506849315068,1.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0,0.0,0.0,0.0,0.48,2.779020020356238,2.7844514261073123,61.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6627,0.99,1.0,27.0,1.0,0.0,36.15465,-86.77812,8.0,3.0,3.0,4.0,599.0,100.0,135.0,1.0,0.0,1.0,365.0,0.3,0.36666666666666664,0.43333333333333335,0.8054794520547945,10.0,10.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,4.35,0.5636929068518663,5.188333778243222,68.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6628,0.99,1.0,27.0,1.0,0.0,36.15631,-86.77631,6.0,2.0,2.0,3.0,399.0,100.0,115.0,1.0,0.0,1.0,365.0,0.4666666666666667,0.48333333333333334,0.5777777777777777,0.8849315068493151,5.0,5.0,96.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,4.55,0.42314351499185004,5.188333778243222,32.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6629,0.99,1.0,27.0,1.0,0.0,36.1559,-86.77847,6.0,2.0,2.0,3.0,399.0,100.0,115.0,1.0,0.0,1.0,365.0,0.2,0.2833333333333333,0.3888888888888889,0.8,9.0,9.0,98.0,10.0,10.0,9.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,4.09,0.4933604961587087,5.188333778243222,65.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6630,1.0,0.0,98.0,1.0,0.0,36.158640000000005,-86.81421,4.0,1.0,0.0,2.0,71.0,0.0,184.0,4.0,0.0,2.0,1125.0,0.36666666666666664,0.5666666666666667,0.7111111111111111,0.9013698630136986,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,2.23980286303551,2.7844514261073123,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6631,1.0,0.0,0.0,1.0,0.0,36.1776,-86.75917,5.0,2.5,2.0,3.0,219.0,0.0,100.0,1.0,10.0,1.0,1125.0,0.5333333333333333,0.6166666666666667,0.7444444444444445,0.26575342465753427,5.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,3.66,1.3583675870691072,0.23546000260101166,40.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6632,1.0,0.0,0.0,1.0,0.0,36.15527,-86.77481999999999,4.0,1.0,1.0,1.0,159.0,100.0,95.0,1.0,0.0,2.0,30.0,0.7666666666666667,0.8333333333333334,0.8888888888888888,0.7123287671232876,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.48170125590153684,0.23819790960800016,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6633,1.0,0.0,1.0,1.0,0.0,36.03835,-86.67074000000001,1.0,1.0,1.0,1.0,50.0,0.0,30.0,1.0,20.0,1.0,30.0,0.9666666666666667,0.9833333333333333,0.9888888888888889,0.9945205479452055,7.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,3.0,10.325472536002295,0.24641163062896568,69.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6634,1.0,0.0,0.0,1.0,1.0,36.15462,-86.77150999999999,4.0,1.0,1.0,2.0,125.0,100.0,95.0,2.0,45.0,1.0,1125.0,0.3333333333333333,0.5,0.6666666666666666,0.40273972602739727,8.0,8.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,8.0,0.5501699879179031,6.195883556814993,18.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6635,1.0,0.0,1.0,1.0,1.0,36.17301,-86.80944000000001,6.0,1.0,2.0,2.0,134.0,0.0,50.0,2.0,10.0,1.0,1125.0,0.13333333333333333,0.35,0.5666666666666667,0.3863013698630137,10.0,10.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.35,2.094887362941027,4.936446333600279,68.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6636,1.0,1.0,2.0,1.0,0.0,36.2035,-86.74452,8.0,3.5,3.0,4.0,149.0,500.0,150.0,1.0,0.0,2.0,1125.0,0.23333333333333334,0.4166666666666667,0.5111111111111111,0.8794520547945206,6.0,6.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,0.0,0.0,0.0,2.37,3.2983275303648627,1.612627227116231,75.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6642,1.0,1.0,17.0,1.0,0.0,36.13062,-86.77964,8.0,3.5,3.0,5.0,400.0,0.0,200.0,6.0,25.0,2.0,1125.0,0.2,0.36666666666666664,0.5444444444444444,0.8876712328767123,11.0,11.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,0.0,0.0,0.0,4.71,2.2003148452347734,2.4832816553385766,69.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6643,1.0,0.0,0.0,1.0,0.0,36.17179,-86.74878000000001,2.0,1.0,1.0,2.0,149.0,0.0,60.0,2.0,25.0,2.0,14.0,0.36666666666666664,0.4666666666666667,0.6111111111111112,0.15342465753424658,10.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.76,1.5761009641319697,0.7036421007960465,62.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6644,1.0,1.0,6.0,1.0,1.0,36.179109999999994,-86.73476,4.0,1.0,1.0,1.0,85.0,0.0,60.0,1.0,0.0,1.0,1125.0,0.43333333333333335,0.5166666666666667,0.6777777777777778,0.2054794520547945,12.0,12.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.62,2.502400426159358,7.403300546896925,77.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6645,1.0,0.0,1.0,1.0,0.0,36.154720000000005,-86.87485,8.0,2.5,3.0,3.0,150.0,0.0,125.0,8.0,0.0,1.0,1125.0,0.5,0.6666666666666666,0.5666666666666667,0.13972602739726028,5.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,2.68,5.6404852977408835,0.23546000260101166,55.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6646,1.0,1.0,8.0,1.0,0.0,36.19692,-86.77015,16.0,7.0,6.0,18.0,399.0,2000.0,380.0,1.0,0.0,2.0,1125.0,0.7,0.8166666666666667,0.8777777777777778,0.9616438356164384,2.0,2.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,1.25,2.402356722678597,5.604495643305476,47.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6656,1.0,0.0,2.0,1.0,0.0,36.10303,-86.89491,6.0,1.0,1.0,2.0,200.0,100.0,40.0,1.0,0.0,2.0,7.0,0.5666666666666667,0.75,0.8333333333333334,0.4520547945205479,9.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,3.91,7.880567528808897,0.3477141898875405,68.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6657,1.0,0.0,2.0,1.0,0.0,36.12478,-86.78665,4.0,1.0,1.0,1.0,125.0,0.0,50.0,4.0,25.0,2.0,30.0,0.13333333333333333,0.06666666666666667,0.044444444444444446,0.010958904109589041,3.0,3.0,60.0,8.0,5.0,9.0,6.0,10.0,6.0,1.0,0.0,0.0,0.0,1.27,2.672676838022099,1.117066058851311,70.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6658,1.0,0.0,20.0,1.0,0.0,36.15735,-86.79739000000001,4.0,1.0,1.0,2.0,122.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.06666666666666667,0.2833333333333333,0.4222222222222222,0.8575342465753425,5.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,2.0,1.329144313355995,0.8651786142083684,74.0,23.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6659,1.0,0.0,20.0,1.0,0.0,36.1552,-86.7972,4.0,1.0,1.0,2.0,122.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.36666666666666664,0.5,0.6666666666666666,0.9178082191780822,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.88,1.364392772075856,0.8651786142083684,67.0,56.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6660,1.0,0.0,20.0,1.0,0.0,36.15746,-86.79705,4.0,1.0,1.0,2.0,141.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.43333333333333335,0.6,0.6888888888888889,0.9232876712328767,3.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,1.17,1.3088326360742228,0.8651786142083684,76.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6661,1.0,0.0,20.0,1.0,0.0,36.15739,-86.79638,4.0,1.0,1.0,2.0,138.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.6,0.7333333333333333,0.8222222222222222,0.9561643835616438,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.39,1.2738790446631643,0.8651786142083684,75.0,75.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6662,1.0,0.0,20.0,1.0,0.0,36.15535,-86.79751,2.0,1.0,0.0,1.0,109.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.13333333333333333,0.31666666666666665,0.4111111111111111,0.8410958904109589,3.0,3.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,0.0,0.0,0.0,1.17,1.3769954113607779,0.8651786142083684,76.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6664,1.0,0.0,20.0,1.0,0.0,36.157309999999995,-86.79579,4.0,1.0,1.0,2.0,141.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.3333333333333333,0.6166666666666667,0.7444444444444445,0.936986301369863,2.0,2.0,90.0,10.0,10.0,9.0,9.0,9.0,10.0,1.0,0.0,0.0,0.0,0.77,1.2435814941349985,0.8651786142083684,77.0,75.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6666,1.0,0.0,10.0,1.0,0.0,36.21703,-86.73144,10.0,2.5,3.0,5.0,399.0,275.0,200.0,2.0,33.0,2.0,12.0,0.36666666666666664,0.5333333333333333,0.6888888888888889,0.9232876712328767,3.0,3.0,87.0,9.0,9.0,10.0,9.0,9.0,9.0,1.0,0.0,0.0,0.0,1.18,4.475656466217457,8.706544282223454,75.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6667,1.0,1.0,109.0,1.0,0.0,36.14362,-86.81803000000001,10.0,2.5,3.0,5.0,199.0,199.0,125.0,1.0,0.0,2.0,1125.0,0.4,0.5166666666666667,0.6333333333333333,0.6410958904109589,6.0,6.0,93.0,9.0,9.0,10.0,9.0,10.0,9.0,1.0,0.0,0.0,0.0,2.34,2.7571794889784926,2.8994435204008298,76.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6669,0.8,0.0,1.0,1.0,0.0,36.140370000000004,-86.82755999999999,12.0,3.0,4.0,7.0,690.0,500.0,350.0,1.0,0.0,2.0,90.0,0.7333333333333333,0.8666666666666667,0.9111111111111111,0.9780821917808219,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,2.0,3.3335302976528105,3.0609800338131516,18.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6671,1.0,0.0,1.0,1.0,1.0,36.202890000000004,-86.74181999999999,8.0,3.0,3.0,4.0,150.0,0.0,125.0,1.0,0.0,2.0,1125.0,0.4,0.43333333333333335,0.5777777777777777,0.863013698630137,12.0,12.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.8,3.3419096161040986,3.6277267842597727,74.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6672,1.0,0.0,1.0,1.0,0.0,36.1938,-86.76006,2.0,1.0,1.0,1.0,81.0,0.0,25.0,1.0,0.0,1.0,1125.0,0.06666666666666667,0.18333333333333332,0.26666666666666666,0.06575342465753424,30.0,30.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,15.0,2.3184145902348625,1.4839455977877711,59.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6673,1.0,0.0,1.0,1.0,0.0,36.13391,-86.85937,2.0,0.5,0.0,1.0,100.0,150.0,50.0,1.0,0.0,2.0,30.0,0.6,0.6666666666666666,0.6666666666666666,0.29041095890410956,3.0,3.0,93.0,8.0,10.0,10.0,10.0,10.0,8.0,1.0,0.0,0.0,0.0,1.3,5.137679714242367,3.35667399056791,68.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6674,0.9,0.0,0.0,1.0,0.0,36.16884,-86.8104,4.0,1.0,2.0,3.0,179.0,100.0,100.0,5.0,50.0,1.0,1125.0,0.26666666666666666,0.4666666666666667,0.6444444444444445,0.8958904109589041,5.0,5.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,0.0,0.0,0.0,2.68,2.063470823787099,3.2608472453233124,55.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6675,1.0,0.0,1.0,1.0,0.0,36.26978,-86.76151,2.0,1.0,1.0,1.0,80.0,0.0,50.0,1.0,0.0,1.0,1125.0,0.23333333333333334,0.45,0.6,0.6164383561643836,17.0,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,6.62,7.449132442737417,3.8987795779516348,76.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6676,1.0,1.0,4.0,1.0,0.0,36.13965,-86.79399000000001,2.0,1.0,1.0,1.0,85.0,0.0,89.0,2.0,10.0,2.0,28.0,0.03333333333333333,0.15,0.2222222222222222,0.0547945205479452,16.0,16.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,6.32,1.9047031676244106,1.149920942935173,75.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6679,1.0,1.0,13.0,1.0,1.0,36.10201,-86.74696999999999,6.0,1.0,3.0,4.0,99.0,0.0,125.0,6.0,0.0,2.0,1125.0,0.4666666666666667,0.65,0.7666666666666667,0.9424657534246575,5.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,1.97,4.427569282192305,2.5051849113944846,75.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6680,1.0,1.0,109.0,1.0,0.0,36.1358,-86.7895,12.0,4.0,4.0,7.0,999.0,0.0,150.0,1.0,0.0,2.0,1125.0,0.2,0.18333333333333332,0.2777777777777778,0.2356164383561644,12.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.74,2.0096028235973593,2.8994435204008298,75.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6681,1.0,0.0,1.0,1.0,0.0,36.19594,-86.72051,6.0,1.0,2.0,2.0,150.0,200.0,75.0,1.0,0.0,2.0,1125.0,0.0,0.0,0.0,0.3863013698630137,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.63,3.8039488069329153,2.8501611942750364,47.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6682,0.8,0.0,1.0,1.0,0.0,36.19048,-86.76001,6.0,1.0,2.0,2.0,113.0,0.0,25.0,4.0,25.0,3.0,7.0,0.36666666666666664,0.4,0.4444444444444444,0.13424657534246576,9.0,9.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,4.43,2.106177783050403,5.254043546410946,60.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6683,1.0,0.0,20.0,1.0,0.0,36.157059999999994,-86.79648,4.0,1.0,1.0,2.0,129.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.13333333333333333,0.38333333333333336,0.5888888888888889,0.8986301369863013,3.0,3.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,0.0,0.0,0.0,1.15,1.2854218209211274,0.8651786142083684,77.0,31.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6684,1.0,0.0,20.0,1.0,0.0,36.15728,-86.7961,4.0,1.0,1.0,2.0,127.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.26666666666666666,0.4666666666666667,0.6444444444444445,0.9123287671232877,7.0,7.0,91.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,2.73,1.2608214732900982,0.8651786142083684,76.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6685,1.0,0.0,20.0,1.0,0.0,36.155190000000005,-86.79598,2.0,1.0,0.0,1.0,104.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.13333333333333333,0.18333333333333332,0.3,0.7863013698630137,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,1.15,1.3011372693927834,0.8651786142083684,51.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6686,1.0,0.0,20.0,1.0,0.0,36.15705,-86.79739000000001,4.0,1.0,1.0,2.0,129.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.5,0.5833333333333334,0.6777777777777778,0.9205479452054794,5.0,5.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,1.97,1.3345521806371876,0.8651786142083684,75.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6687,1.0,0.0,20.0,1.0,0.0,36.15525,-86.79612,4.0,1.0,1.0,2.0,128.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.06666666666666667,0.21666666666666667,0.43333333333333335,0.8465753424657534,7.0,7.0,91.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,2.69,1.3068667629197053,0.8651786142083684,77.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6688,1.0,0.0,26.0,1.0,0.0,36.16429,-86.80108,4.0,1.0,1.0,1.0,80.0,300.0,60.0,2.0,12.0,2.0,1125.0,0.1,0.16666666666666666,0.3111111111111111,0.7780821917808219,5.0,5.0,92.0,10.0,10.0,10.0,9.0,8.0,10.0,1.0,0.0,0.0,0.0,2.54,1.4984040977008648,5.207499127292142,58.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6689,1.0,0.0,1.0,1.0,0.0,36.191159999999996,-86.75288,4.0,1.0,1.0,2.0,90.0,0.0,12.0,1.0,0.0,1.0,1125.0,0.23333333333333334,0.26666666666666666,0.45555555555555555,0.11232876712328767,10.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,6.25,2.3282365998111043,3.4826177128893816,47.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6691,1.0,0.0,20.0,1.0,0.0,36.15547,-86.79599,4.0,1.0,1.0,2.0,125.0,400.0,95.0,2.0,5.0,2.0,1125.0,0.16666666666666666,0.36666666666666664,0.5222222222222223,0.873972602739726,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.39,1.2945600547828773,0.8651786142083684,76.0,76.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6696,1.0,1.0,38.0,1.0,1.0,36.16212,-86.77708,5.0,1.0,1.0,3.0,135.0,400.0,80.0,5.0,0.0,1.0,90.0,0.13333333333333333,0.16666666666666666,0.2222222222222222,0.6684931506849315,14.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,5.45,0.15021058699667073,2.8556370082890137,76.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6698,0.94,1.0,3.0,1.0,0.0,36.188559999999995,-86.80884,10.0,2.5,3.0,5.0,223.0,300.0,185.0,10.0,0.0,2.0,30.0,0.43333333333333335,0.6333333333333333,0.7555555555555555,0.4301369863013699,7.0,7.0,97.0,10.0,9.0,10.0,10.0,8.0,9.0,1.0,0.0,0.0,0.0,2.69,2.6454039233522284,1.390856759550162,77.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6699,1.0,0.0,0.0,1.0,0.0,36.189679999999996,-86.75529,2.0,2.0,1.0,1.0,80.0,0.0,25.0,1.0,10.0,1.0,7.0,0.8,0.6,0.4,0.09863013698630137,2.0,2.0,80.0,8.0,6.0,8.0,9.0,10.0,7.0,0.0,0.0,0.0,0.0,1.46,2.1721730012960676,0.9062472193131961,40.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
